B1069B1599,796, ERS043885,2642,76.8711656442,1630,1647,0.9896782028
B1069B1599,796, ERS043866,2509,76.8711656442,1630,1647,0.9896782028
B1069B1599,796, ERS070015,2456,76.8711656442,1630,1647,0.9896782028
B1069B1599,796, ERS069931,2662,76.8711656442,1630,1647,0.9896782028
B1069B1599,796, ERS043953,2451,76.8711656442,1630,1647,0.9896782028
B1069B1599,796, SC12-ERS070169,2395,98.5932721713,1635,1647,0.9927140255
B1069B1599,796, ERS043923,2217,98.5932721713,1635,1647,0.9927140255
B1069B1599,796, SC12-ERS070021,1829,98.5932721713,1635,1647,0.9927140255
B1069B1599,796, SC12-ERS043860,2178,98.5932721713,1635,1647,0.9927140255
B1069B1599,796, SC12-ERS043853,2573,98.5932721713,1635,1647,0.9927140255
B1069B1599,796, ERS043953,2683,98.7155963303,1635,1647,0.9927140255
B1069B1599,796, SC12-ERS043907,2748,99.2660550459,1635,1647,0.9927140255
B1069B1599,796, SC12-ERS044147,1403,99.2660550459,1635,1647,0.9927140255
B1069B1599,2244, SC12-ERS070169,891,99.7076023392,684,689,0.992743106
B1069B1599,2244, SC12-ERS043836,870,99.7076023392,684,689,0.992743106
B1069B1599,2244, SC12-ERS044171,790,99.7076023392,684,689,0.992743106
B1069B1599,2244, SC12-ERS070021,783,99.7076023392,684,689,0.992743106
B1069B1599,2244, SC12-ERS043860,824,99.7076023392,684,689,0.992743106
B1069B1599,2244, SC12-ERS044162,830,99.7076023392,684,689,0.992743106
B1069B1599,2244, SC12-ERS043853,854,99.7076023392,684,689,0.992743106
B1069B1599,18, ERS044067,2647,89.5096921323,877,883,0.993204983
B1069B1599,1809, SC12-ERS070169,2188,100,195,196,0.9948979592
B1069B1599,1809, SC12-ERS044109,2045,100,195,196,0.9948979592
B1069B1599,1809, SC12-ERS044171,2216,100,195,196,0.9948979592
B1069B1599,1809, SC12-ERS043860,2421,100,195,196,0.9948979592
B1069B1599,1809, SC12-ERS044162,2595,100,195,196,0.9948979592
B1069B1599,1809, SC12-ERS043853,2188,100,195,196,0.9948979592
